ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,meanG,logStdG,meanC,logStdC
1,0,NaN,.0000000,310,1,Inf,-236.77868,-31.420026,141.15502,267.13691
1,0,NaN,.0000000,311,2,Inf,-511.05234,-28.943735,250.52383,559.62218
1,0,NaN,.0000000,312,1,Inf,-408.34618,-43.318265,225.80985,458.33093
1,0,NaN,.0000000,313,1,Inf,-229.83270,-48.426344,158.24679,270.23162
1,0,NaN,.0000000,314,1,Inf,-217.80439,-34.492851,138.90821,248.56036
1,0,NaN,.14015359,315,1,Inf,-67.994403,-39.257999,81.986143,89.403947
1,0,NaN,.0000000,316,1,Inf,286.03576,-32.413581,-73.425024,-296.13241
1,0,NaN,.0000000,317,1,Inf,178.47998,-56.405331,-2.4178832,-162.72953
1,0,NaN,.0000000,318,1,Inf,188.29419,-51.525164,-9.3315380,-177.64299
1,0,NaN,.0000000,319,1,Inf,-459.61761,-24.497609,220.11381,506.61563
1,0,NaN,.0000000,320,2,Inf,-133.37649,-22.301477,86.161825,149.07694
1,0,NaN,.0000000,321,2,Inf,79.040101,-15.323359,-13.618438,-81.532940
1,0,NaN,.0000000,322,3,Inf,-24.970095,-9.7856602,25.585567,28.136598
1,0,NaN,.0000000,323,2,Inf,-134.77182,-6.0272523,70.603622,141.82583
1,0,NaN,.0000000,324,1,Inf,45.538359,-15.994894,10.275936,-51.607926
1,0,NaN,.0000000,325,1,Inf,-219.69580,-12.806190,120.14170,231.26003
1,0,NaN,.40730026E-01,326,1,Inf,-305.67930,-5.9925215,144.63987,326.66641
1,0,NaN,.0000000,327,4,Inf,-209.90636,-2.6513704,105.58826,215.68665
1,0,NaN,.0000000,328,1,Inf,247.67391,-12.938441,-62.265899,-274.97403
1,0,NaN,.0000000,329,1,Inf,-161.95109,-4.0784781,98.153625,161.36935
1,0,NaN,.0000000,330,1,Inf,-178.00704,-13.896042,115.40621,185.87170
1,0,NaN,.0000000,331,1,Inf,140.41279,-13.893420,-18.611553,-156.22992
1,0,NaN,.0000000,332,1,Inf,177.96543,-23.826413,-22.896019,-190.55233
1,0,NaN,.0000000,333,1,Inf,215.19298,-26.365882,-36.414699,-230.33129
1,0,NaN,.0000000,334,1,Inf,-321.48867,-10.753933,167.35549,340.56383
1,0,NaN,.0000000,335,1,Inf,-579.22963,-9.1752973,260.58013,621.65696
1,0,NaN,.0000000,336,1,Inf,-403.28069,-14.120108,197.94595,436.33555
1,0,NaN,.0000000,337,1,Inf,-476.46419,-41.474335,261.02817,523.36937
1,0,NaN,.0000000,338,1,Inf,-257.02466,-72.244152,207.39078,299.42804
1,0,NaN,.16180363,339,1,Inf,-213.94539,-90.810607,209.64418,264.86716
1,0,NaN,.0000000,340,1,Inf,-29.735571,-103.60060,146.69296,77.392111
1,0,NaN,.0000000,341,2,Inf,158.90498,-123.58996,96.179327,-113.48167
1,0,NaN,.0000000,342,1,Inf,361.66134,-131.11261,18.305339,-321.80273
1,0,NaN,.0000000,343,1,Inf,371.86409,-152.77655,43.124176,-326.25343
1,0,NaN,.0000000,344,1,Inf,318.55202,-173.00827,89.942963,-254.39934
1,0,NaN,.0000000,345,2,Inf,-17.905921,-177.04438,237.85822,107.39432
1,0,NaN,.0000000,346,1,Inf,-221.46173,-134.55635,267.68656,303.16348
1,0,NaN,.0000000,347,1,Inf,-487.53212,-136.70112,387.56096,583.16185
1,0,NaN,.0000000,348,1,Inf,-431.32309,-150.89535,374.64951,534.16804
1,0,NaN,.0000000,349,1,Inf,-564.07322,-149.07261,423.99258,675.40231
1,0,NaN,.0000000,350,1,Inf,-192.72598,-166.23781,295.31663,278.85123
1,0,NaN,.0000000,351,1,Inf,-296.12595,-160.06252,327.19744,389.19386
1,0,NaN,.0000000,352,1,Inf,-308.49043,-147.30047,328.82588,390.13738
1,0,NaN,.32277046,353,1,Inf,-548.67277,-137.75671,422.37628,639.53528
1,0,NaN,.0000000,354,3,Inf,-468.20218,-151.52153,401.83277,560.39625
1,0,NaN,.0000000,355,2,Inf,-525.94051,-178.89954,459.30144,633.63056
1,0,NaN,.0000000,356,1,Inf,-268.77583,-227.94239,414.04045,375.21568
1,0,NaN,.0000000,357,2,Inf,295.96849,-235.45720,193.03901,-235.29999
1,0,NaN,.0000000,358,2,Inf,587.19446,-220.81929,44.856248,-551.97429
1,0,NaN,.0000000,359,1,Inf,645.13385,-214.21170,12.109464,-616.88287
1,0,NaN,.0000000,360,2,Inf,509.39517,-230.31061,92.138633,-465.14573
1,0,NaN,.0000000,361,1,Inf,499.32279,-215.43485,80.024762,-466.22049
1,0,NaN,.0000000,362,1,Inf,669.52599,-208.81856,-3.7241791,-646.15252
1,0,NaN,.28493285,363,1,Inf,344.31262,-189.87723,105.65465,-304.88644
1,0,NaN,.0000000,364,1,Inf,360.38208,-155.13575,49.246877,-336.91937
1,0,NaN,.0000000,365,1,Inf,432.57715,-86.759543,-60.610924,-452.07444
1,0,NaN,.0000000,366,1,Inf,319.85049,-144.50971,70.021709,-307.91629
1,0,NaN,.0000000,367,1,Inf,415.84362,-146.21581,29.494397,-413.87986
1,0,NaN,.0000000,368,2,Inf,415.06934,-194.44998,84.850046,-385.77290
1,0,NaN,.0000000,369,1,Inf,430.99696,-203.87776,97.334552,-402.76678
1,0,NaN,.0000000,370,1,Inf,369.51847,-226.73261,149.39019,-326.93524
1,0,NaN,.0000000,371,2,Inf,517.31525,-242.93646,111.50981,-480.46749
1,0,NaN,.0000000,372,3,Inf,520.63169,-258.04531,132.73443,-473.41043
1,0,NaN,.0000000,373,1,Inf,295.85952,-271.16822,233.58038,-219.16824
1,0,NaN,.17784150,374,2,Inf,527.04653,-278.35360,149.62515,-468.90824
1,0,NaN,.0000000,375,1,Inf,562.31048,-292.38498,153.05087,-504.82055
1,0,NaN,.0000000,376,2,Inf,469.09799,-259.30451,151.13556,-415.05606
1,0,NaN,.0000000,377,1,Inf,543.97923,-249.06271,115.94050,-502.69775
1,0,NaN,.0000000,378,3,Inf,375.49388,-220.75413,143.38313,-328.51615
1,0,NaN,.0000000,379,3,Inf,513.66171,-114.80638,-54.659630,-515.74762
1,0,NaN,.0000000,380,1,Inf,544.36307,-145.37346,-27.998810,-541.52279
1,0,NaN,.0000000,381,1,Inf,380.24352,-121.94093,16.327058,-371.03919
1,0,NaN,.0000000,382,1,Inf,368.89550,-178.50103,97.258373,-334.53120
1,0,NaN,.0000000,383,1,Inf,459.29472,-168.16890,48.400194,-436.08382
1,0,NaN,.0000000,384,1,Inf,247.72124,-165.54548,121.50443,-202.52828
1,0,NaN,.67769189E-01,385,1,Inf,-188.26884,-188.52375,326.54641,281.12697
1,0,NaN,.0000000,386,1,Inf,-103.17983,-191.52294,296.73228,193.54309
1,0,NaN,.0000000,387,1,Inf,-260.31121,-177.02889,335.48923,360.94417
1,0,NaN,.0000000,388,2,Inf,-48.536594,-128.88689,181.18604,121.58295
1,0,NaN,.0000000,389,1,Inf,229.01923,-110.59290,49.454987,-186.07745
1,0,NaN,.0000000,390,1,Inf,637.56450,-90.804605,-150.22927,-637.51413
1,0,NaN,.0000000,391,1,Inf,239.27350,-111.10394,38.600321,-201.50853
1,0,NaN,.0000000,392,3,Inf,592.25950,-22.415994,-229.32697,-616.86033
1,0,NaN,.0000000,393,3,Inf,380.71745,-32.020657,-114.67890,-395.67276
1,0,NaN,.0000000,394,1,Inf,413.50739,-57.284598,-91.663735,-418.32592
1,0,NaN,.0000000,395,1,Inf,239.60986,-149.87610,103.31832,-194.42577
1,0,NaN,.54778867E-01,396,1,Inf,661.12752,-175.59658,-37.713299,-631.14059
1,0,NaN,.0000000,397,1,Inf,364.88948,-226.59244,151.46298,-292.59906
1,0,NaN,.0000000,398,1,Inf,507.04844,-181.36852,34.847503,-467.94456
1,0,NaN,.0000000,399,1,Inf,443.32926,-191.33646,71.400235,-392.43722
1,0,NaN,.0000000,400,1,Inf,568.08688,-236.32894,92.822829,-518.64560
1,0,NaN,.0000000,401,1,Inf,669.63837,-122.42716,-96.402069,-677.19988
1,0,NaN,.0000000,402,1,Inf,-16.085126,-89.910644,143.76487,53.031903
1,0,NaN,.0000000,403,1,Inf,-65.712267,-132.64403,217.62738,117.79281
1,0,NaN,.0000000,404,2,Inf,-.39163027,-76.338473,121.49066,26.870178
1,0,NaN,.0000000,405,3,Inf,-240.85756,-30.724517,161.52470,274.61909
1,0,NaN,.0000000,406,1,Inf,323.69162,-108.58122,32.986520,-302.67770
1,0,NaN,.0000000,407,1,Inf,398.31470,-96.325904,-15.646673,-387.82600
1,0,NaN,.0000000,408,1,Inf,461.87157,-76.062692,-69.803484,-475.72502
1,0,NaN,.10032408,409,1,Inf,379.30125,-80.473200,-31.614005,-376.13125
1,0,NaN,.0000000,410,3,Inf,647.49839,-109.88371,-95.029351,-655.52041
1,0,NaN,.0000000,411,6,Inf,603.20168,-33.216080,-165.02869,-635.90441
1,0,NaN,.0000000,412,2,Inf,206.11941,-6.2681065,-45.629470,-213.99751
1,0,NaN,.0000000,413,1,Inf,430.40356,-112.75649,10.460557,-416.79791
1,0,NaN,.0000000,414,1,Inf,470.97676,-129.33674,19.864924,-460.44265
1,0,NaN,.0000000,415,1,Inf,267.01858,-121.38682,95.106114,-247.07133
1,0,NaN,.0000000,416,1,Inf,543.98858,-127.61522,-13.373637,-538.34135
1,0,NaN,.20174561,417,1,Inf,594.28942,-72.397348,-104.25426,-610.29259
1,0,NaN,.0000000,418,1,Inf,647.78352,-56.476850,-144.53781,-687.81218
1,0,NaN,.0000000,419,2,Inf,389.74911,-79.387926,-12.389010,-405.67861
1,0,NaN,.0000000,420,1,Inf,307.11163,-64.252520,-.54366236,-312.55210
1,0,NaN,.0000000,421,1,Inf,188.80070,-69.991679,65.349162,-187.53980
1,0,NaN,.0000000,422,1,Inf,255.72528,-22.632165,-24.900306,-281.27338
1,0,NaN,.0000000,423,1,Inf,354.66812,-7.1707602,-91.802862,-389.11194
1,0,NaN,.0000000,424,2,Inf,573.16104,-67.446525,-102.38835,-591.52754
1,0,NaN,.0000000,425,1,Inf,397.13853,-78.628391,-17.248416,-398.54191
1,0,NaN,.0000000,426,3,Inf,116.89418,-26.070651,13.032572,-110.61395
1,0,NaN,.0000000,427,1,Inf,205.30370,-124.47132,95.459807,-153.11175
1,0,NaN,.0000000,428,1,Inf,14.019463,-70.494574,97.696799,37.037804
1,0,NaN,.10451130,429,1,Inf,-299.15469,-138.72866,315.37646,404.64628
1,0,NaN,.0000000,430,1,Inf,-253.03000,-48.910405,169.94043,321.73547
1,0,NaN,.0000000,431,1,Inf,-332.98328,-147.08484,341.10350,447.85239
1,0,NaN,.0000000,432,1,Inf,18.309577,-134.75208,192.48273,53.780270
1,0,NaN,.0000000,433,1,Inf,-14.879394,-136.51835,215.91692,86.018297
1,0,NaN,.0000000,434,1,Inf,297.46962,-266.08930,262.83258,-202.61200
1,0,NaN,.0000000,435,2,Inf,-231.95534,-187.95879,364.15370,344.40901
1,0,NaN,.0000000,436,2,Inf,-340.27470,-196.71405,422.75723,477.89105
1,0,NaN,.0000000,437,2,Inf,-496.07267,-166.74769,428.27865,639.73741
1,0,NaN,.0000000,438,1,Inf,-351.85736,-143.96932,318.80144,484.74458
1,0,NaN,.0000000,439,1,Inf,-94.229819,-81.926005,123.99589,191.65242
1,0,NaN,.0000000,440,1,Inf,58.150772,-6.0601848,-46.628460,-2.0945113
1,0,NaN,.0000000,441,1,Inf,254.24285,-7.1828356,-129.66939,-214.66589
1,0,NaN,.18032256,442,3,Inf,-50.850831,-41.116153,39.438641,120.24832
1,0,NaN,.0000000,443,1,Inf,314.41139,-87.811537,-51.615471,-269.64896
1,0,NaN,.0000000,444,1,Inf,53.203790,-148.73467,136.45197,34.363133
1,0,NaN,.0000000,445,1,Inf,469.85830,-34.904997,-180.63628,-464.10174
1,0,NaN,.0000000,446,1,Inf,619.05034,-46.981229,-226.79899,-623.51165
1,0,NaN,.0000000,447,1,Inf,519.53638,-13.247719,-228.85125,-534.89421
1,0,NaN,.0000000,448,1,Inf,664.38428,-32.923520,-255.75683,-692.41312
1,0,NaN,.0000000,449,1,Inf,203.86430,-111.52959,21.595929,-155.97872
1,0,NaN,.0000000,450,1,Inf,71.834911,-198.53287,196.49017,28.579065
1,0,NaN,.0000000,451,2,Inf,286.54176,-229.61849,166.93981,-197.76963
1,0,NaN,.0000000,452,1,Inf,-451.92682,-205.13371,447.23298,593.91723
1,0,NaN,.0000000,453,1,Inf,-442.75205,-198.65311,440.50760,586.16157
1,0,NaN,.0000000,454,1,Inf,-136.79170,-200.73619,335.57423,261.96973
1,0,NaN,.82678917E-01,455,2,Inf,206.68089,-185.15085,171.63298,-112.63967
1,0,NaN,.0000000,456,1,Inf,373.53504,-201.56593,134.99963,-293.15910
1,0,NaN,.0000000,457,1,Inf,458.53635,-212.03784,122.40251,-402.94693
1,0,NaN,.0000000,458,1,Inf,286.30530,-142.86336,103.51402,-243.27042
1,0,NaN,.0000000,459,2,Inf,406.33123,-127.47497,39.554706,-368.69400
1,0,NaN,.0000000,460,1,Inf,608.54798,-168.35804,22.619201,-573.54105
1,0,NaN,.0000000,461,1,Inf,356.26707,-209.14045,167.69645,-272.35798
1,0,NaN,.0000000,462,3,Inf,45.114810,-258.50599,362.99767,93.508414
1,0,NaN,.0000000,463,1,Inf,380.87693,-246.18888,214.56998,-278.28621
1,0,NaN,.0000000,464,1,Inf,-62.956100,-196.77373,328.20424,186.66941
1,0,NaN,.0000000,465,1,Inf,-22.216432,-213.90166,334.48956,154.54273
1,0,NaN,.13984802,466,2,Inf,58.953363,-193.02146,280.00813,53.898364
1,0,NaN,.0000000,467,1,Inf,100.94497,-208.60570,269.92491,26.243013
1,0,NaN,.0000000,468,1,Inf,-305.85963,-178.79908,403.98256,444.33635
1,0,NaN,.0000000,469,1,Inf,-570.17912,-107.84808,429.47001,704.34761
1,0,NaN,.0000000,470,1,Inf,-481.14667,-81.102349,365.18436,593.42703
1,0,NaN,.0000000,471,1,Inf,-464.64604,-131.00559,447.73818,604.65008
1,0,NaN,.0000000,472,2,Inf,-142.26051,-141.93018,340.17907,258.49593
1,0,NaN,.0000000,473,1,Inf,-391.15267,-161.13464,476.84334,538.54233
1,0,NaN,.0000000,474,1,Inf,-534.79658,-139.87703,497.96324,683.33035
1,0,NaN,.0000000,475,1,Inf,-418.12010,-201.02883,522.78771,603.77360
1,0,NaN,.0000000,476,1,Inf,-431.40528,-156.64462,478.14835,612.65890
1,0,NaN,.0000000,477,1,Inf,47.772614,-229.80990,343.97071,105.06908
1,0,NaN,.0000000,478,1,Inf,-161.08196,-246.34018,451.26259,330.36162
1,0,NaN,.0000000,479,2,Inf,-262.04828,-231.21574,470.80937,420.05099
1,0,NaN,.21452418,480,8,Inf,-500.18782,-232.78159,573.32202,683.91623
1,0,NaN,.0000000,481,1,Inf,-402.92720,-186.85932,469.10269,564.41433
1,0,NaN,.0000000,482,1,Inf,-565.45800,-139.61380,490.40516,697.90700
1,0,NaN,.0000000,483,3,Inf,-386.22332,-63.933669,308.91120,464.66304
1,0,NaN,.0000000,484,1,Inf,-522.56388,-57.337221,333.68694,618.22002
1,0,NaN,.0000000,485,2,Inf,-425.01961,-13.625966,227.54636,482.83543
1,0,NaN,.71025299E-01,486,1,Inf,-227.95853,-132.64913,327.34909,319.04534
1,0,NaN,.0000000,487,1,Inf,-427.37211,-163.06619,429.39568,549.16126
1,0,NaN,.0000000,488,1,Inf,288.95293,-196.34748,169.31002,-204.89603
1,0,NaN,.0000000,489,2,Inf,24.419935,-136.53134,182.69057,81.358336
1,0,NaN,.0000000,490,2,Inf,620.86514,-100.39497,-128.87731,-589.74131
1,0,NaN,.0000000,491,1,Inf,-151.84849,-188.36320,330.41661,293.64553
1,0,NaN,.0000000,492,2,Inf,-99.205155,-191.02868,307.89354,227.39181
1,0,NaN,.0000000,493,2,Inf,-76.335608,-212.98643,318.49250,225.68075
1,0,NaN,.0000000,494,1,Inf,96.314563,-183.96967,230.69988,39.671734
1,0,NaN,.55510336E-01,495,5,Inf,-555.25839,-77.050697,364.49853,692.90196
1,0,NaN,.0000000,496,1,Inf,-424.59898,-55.709434,276.94466,532.54336
1,0,NaN,.0000000,497,1,Inf,-304.16925,-23.839609,181.82389,393.39939
1,0,NaN,.0000000,498,4,Inf,-542.33164,-70.437372,331.51529,675.86142
1,0,NaN,.0000000,499,1,Inf,-435.46303,-48.062980,250.78410,545.78048
1,0,NaN,.0000000,500,2,Inf,-10.737389,-5.5162393,15.777619,64.033375
1,0,NaN,.0000000,501,1,Inf,-165.17754,-46.139724,128.75711,237.51516
1,0,NaN,.0000000,502,1,Inf,194.38963,-200.33215,192.91334,-93.138844
1,0,NaN,.0000000,503,2,Inf,576.73233,-275.49824,135.87224,-454.80032
1,0,NaN,.0000000,504,1,Inf,70.089330,-305.25452,382.47454,106.35391
1,0,NaN,.55104646E-01,505,1,Inf,-10.107783,-233.50519,299.21223,176.84624
1,0,NaN,.0000000,506,3,Inf,-186.09004,-123.48696,223.25028,294.63585
1,0,NaN,.0000000,507,2,Inf,-268.96663,-48.050948,164.95385,357.80527
1,0,NaN,.0000000,508,7,Inf,-513.67863,-8.6715856,221.54786,595.17649
1,0,NaN,.0000000,509,1,Inf,-146.42230,-22.770238,114.60654,221.47725
1,0,NaN,.0000000,510,1,Inf,-445.69088,-1.3681201,233.53216,525.15908
1,0,NaN,.0000000,511,1,Inf,-390.87447,-133.21783,436.03853,547.14745
1,0,NaN,.36479686E-01,512,4,Inf,-586.71260,-56.424846,385.24552,703.04797
1,0,NaN,.0000000,513,3,Inf,-355.42112,-186.95084,491.79943,492.63879
1,0,NaN,.0000000,514,1,Inf,-107.33699,-177.12067,381.40466,245.32054
1,0,NaN,.0000000,515,6,Inf,-482.47373,-147.31950,489.37050,658.66315
1,0,NaN,.0000000,516,1,Inf,-25.611679,-264.02869,476.51842,216.54924
1,0,NaN,.0000000,517,1,Inf,-372.04737,-209.24684,539.10499,559.64944
1,0,NaN,.10114428,518,1,Inf,-340.60502,-174.13477,489.95389,498.15827
1,0,NaN,.0000000,519,1,Inf,-472.33996,-94.408074,418.01313,606.05304
1,0,NaN,.0000000,520,1,Inf,-57.429698,-111.25869,260.74010,165.74846
1,0,NaN,.0000000,521,2,Inf,-409.46322,-140.94523,467.19495,598.22905
1,0,NaN,.0000000,522,1,Inf,-286.18843,-90.147717,329.50753,432.87123
1,0,NaN,.0000000,523,1,Inf,373.08452,-48.425271,-18.552136,-297.27265
1,0,NaN,.0000000,524,1,Inf,100.32507,-138.62420,197.67529,35.654472
1,0,NaN,.0000000,525,1,Inf,-96.978142,-139.61443,290.39359,256.32529
1,0,NaN,.0000000,526,1,Inf,-25.307806,-95.223831,189.99187,169.40963
1,0,NaN,.0000000,527,2,Inf,590.39108,-44.318743,-156.57324,-542.66267
1,0,NaN,.92506268E-01,528,5,Inf,627.54273,-19.319558,-185.47183,-592.57386
1,0,NaN,.0000000,529,3,Inf,757.07850,-99.650670,-106.06536,-669.82089
1,0,NaN,.0000000,530,2,Inf,646.31235,-102.00104,-39.607446,-545.85887
1,0,NaN,.0000000,531,1,Inf,799.21555,-101.76622,-124.57078,-714.84938
1,0,NaN,.0000000,532,1,Inf,730.45480,-158.19215,19.611811,-604.82189
1,0,NaN,.0000000,533,5,Inf,631.53559,-107.14022,5.6468292,-509.37603
1,0,NaN,.0000000,534,1,Inf,44.631202,-156.32222,341.26751,179.73082
1,0,NaN,.0000000,535,1,Inf,426.06102,-143.44912,131.72613,-256.65628
1,0,NaN,.0000000,536,1,Inf,327.04646,-70.733433,88.124237,-172.45795
1,0,NaN,.15347016,537,1,Inf,494.43534,-25.360932,-80.378850,-387.02862
1,0,NaN,.0000000,538,1,Inf,464.94167,-52.752589,-15.356436,-335.73122
1,0,NaN,.0000000,539,1,Inf,-76.624097,-134.04866,347.08034,274.95842
1,0,NaN,.0000000,540,1,Inf,330.24639,-51.794322,32.998153,-216.48330
1,0,NaN,.0000000,541,6,Inf,734.77549,-54.974925,-136.69858,-672.92026
1,0,NaN,.0000000,542,2,Inf,707.34908,-47.744370,-146.66602,-672.23775
1,0,NaN,.0000000,543,1,Inf,763.00142,-148.08983,-47.837421,-719.25705
1,0,NaN,.0000000,544,1,Inf,542.22936,-98.871400,-9.9794122,-503.40685
1,0,NaN,.0000000,545,2,Inf,630.34459,-50.700736,-135.85745,-640.46460
1,0,NaN,.58818624E-01,546,1,Inf,686.42078,-19.029180,-167.28285,-703.97105
1,0,NaN,.0000000,547,2,Inf,569.68833,-74.538678,-66.708670,-524.99386
1,0,NaN,.0000000,548,1,Inf,536.65644,-74.703936,-62.090292,-500.33846
1,0,NaN,.0000000,549,1,Inf,606.15937,-100.30106,-83.437209,-598.64746
1,0,NaN,.0000000,550,1,Inf,151.58584,-63.061743,70.645801,-117.11755
1,0,NaN,.0000000,551,1,Inf,236.17604,-43.333636,34.344511,-196.35481
1,0,NaN,.0000000,552,3,Inf,547.65005,-220.04820,135.59330,-459.81714
1,0,NaN,.0000000,553,3,Inf,649.96948,-225.69630,147.63416,-500.21679
1,0,NaN,.0000000,554,1,Inf,518.15768,-252.28036,247.53181,-356.89115
1,0,NaN,.0000000,555,1,Inf,83.585040,-271.39384,471.88222,133.45565
1,0,NaN,.47891833E-01,556,2,Inf,704.59077,-273.90867,228.78861,-518.43544
1,0,NaN,.0000000,557,1,Inf,661.67950,-290.95015,268.93587,-509.10829
1,0,NaN,.0000000,558,2,Inf,705.90503,-329.77371,304.05590,-581.47161
1,0,NaN,.0000000,559,1,Inf,374.04066,-261.77409,323.79115,-270.96151
1,0,NaN,.0000000,560,3,Inf,561.35762,-223.62004,145.91257,-528.03507
1,0,NaN,.0000000,561,3,Inf,493.77830,-328.61942,314.01303,-412.77387
1,0,NaN,.0000000,562,1,Inf,654.35138,-219.50134,96.876041,-623.40196
1,0,NaN,.0000000,563,1,Inf,801.44652,-340.70749,284.87139,-671.16280
1,0,NaN,.0000000,564,1,Inf,571.02784,-281.02331,312.67533,-408.39428
1,0,NaN,.10221547,565,5,Inf,822.01391,-311.62806,249.29625,-688.29768
1,0,NaN,.0000000,566,2,Inf,488.86983,-234.18440,240.36618,-367.47606
1,0,NaN,.0000000,567,3,Inf,718.53421,-267.04881,239.37715,-529.52380
1,0,NaN,.0000000,568,2,Inf,57.245940,-222.86589,449.86960,195.87543
1,0,NaN,.0000000,569,1,Inf,58.149804,-215.13511,383.55936,149.40851
1,0,NaN,.0000000,570,1,Inf,-15.724216,-108.12167,246.33781,178.45604
1,0,NaN,.0000000,571,1,Inf,-185.64888,-191.31715,485.10063,448.98815
1,0,NaN,.0000000,572,1,Inf,-107.62854,-157.94582,413.21557,336.32119
1,0,NaN,.0000000,573,2,Inf,-27.345149,-181.77098,405.34787,271.73881
1,0,NaN,.67916349E-01,574,1,Inf,735.37952,-122.29508,-4.1324678,-598.79330
1,0,NaN,.0000000,575,2,Inf,-324.18912,-194.13793,506.34577,609.24000
1,0,NaN,.0000000,576,1,Inf,230.91930,-325.84595,505.88248,91.809539
1,0,NaN,.0000000,577,2,Inf,118.19313,-315.47369,542.17648,217.48013
1,0,NaN,.0000000,578,1,Inf,622.22189,-342.38069,357.02571,-331.45396
1,0,NaN,.0000000,579,4,Inf,908.14154,-278.32325,146.34986,-660.66343
1,0,NaN,.0000000,580,1,Inf,373.07983,-231.33998,312.77769,-47.262864
1,0,NaN,.0000000,581,4,Inf,397.19535,-302.86989,322.82748,-97.321527
1,0,NaN,.11706465,582,3,Inf,217.07231,-216.39548,259.25903,61.998149
1,0,NaN,.0000000,583,1,Inf,383.25205,-236.18888,216.74418,-88.735602
1,0,NaN,.0000000,584,1,Inf,205.93668,-176.62147,197.30183,40.346496
1,0,NaN,.0000000,585,1,Inf,48.671552,-11.674526,-2.7890046,110.72011
1,0,NaN,.0000000,586,1,Inf,154.96711,-166.44807,230.35477,80.204033
1,0,NaN,.0000000,587,1,Inf,193.68528,-158.87079,217.32785,15.235656
1,0,NaN,.0000000,588,1,Inf,571.96303,-115.28500,8.4185510,-400.50857
1,0,NaN,.0000000,589,1,Inf,261.79440,-47.229873,1.3233151,-162.65741
1,0,NaN,.0000000,590,3,Inf,533.44882,-74.092885,-14.625499,-390.56700
1,0,NaN,.0000000,591,1,Inf,355.92170,-41.584825,-6.1027854,-196.07099
1,0,NaN,.0000000,592,1,Inf,698.85196,-96.128593,-84.075576,-519.79203
1,0,NaN,.0000000,593,1,Inf,778.61324,-154.01498,-53.154284,-567.07087
1,0,NaN,.81554893E-01,594,1,Inf,704.95682,-177.39537,11.030413,-475.33048
1,0,NaN,.0000000,595,1,Inf,676.17081,-172.85669,-21.078933,-473.44766
1,0,NaN,.0000000,596,3,Inf,64.973357,-343.10602,475.64405,286.72453
1,0,NaN,.0000000,597,3,Inf,-63.290211,-292.41011,458.62352,372.84467
1,0,NaN,.0000000,598,1,Inf,105.29965,-276.35020,378.77926,212.66133
1,0,NaN,.0000000,599,5,Inf,-238.39321,-337.36551,561.92857,538.07474
1,0,NaN,.90179152E-01,600,3,Inf,-448.68592,-286.13904,511.56199,668.87566
1,0,NaN,.0000000,601,11,Inf,-296.64146,-334.54235,503.10747,529.35424
1,0,NaN,.0000000,602,2,Inf,-146.55099,-237.88665,317.65963,315.90969
1,0,NaN,.0000000,603,1,Inf,91.526182,-340.78278,406.21917,143.39231
1,0,NaN,.0000000,604,1,Inf,-28.575981,-167.97881,136.17064,106.52127
1,0,NaN,.82927008E-01,605,2,Inf,323.88681,-26.598975,-225.51188,-363.97591
1,0,NaN,.0000000,606,1,Inf,204.52156,-174.97251,101.16622,-28.830632
1,0,NaN,.0000000,607,2,Inf,7.9472273,-166.56405,187.49922,149.53279
1,0,NaN,.0000000,608,1,Inf,427.56106,-204.06456,101.37665,-341.62587
1,0,NaN,.0000000,609,2,Inf,75.400904,-98.248927,62.789391,-75.769830
1,0,NaN,.0000000,610,2,Inf,122.62732,-9.9767780,-63.670162,-148.93221
1,0,NaN,.0000000,611,2,Inf,248.15242,-37.182377,-15.241832,-262.08020
1,0,NaN,.0000000,612,1,Inf,-541.67700,-105.38336,395.47584,620.46878
1,0,NaN,.0000000,613,1,Inf,-139.42928,-157.68028,369.94127,207.28770
1,0,NaN,.0000000,614,2,Inf,-457.02431,-232.43646,620.20934,577.88368
1,0,NaN,.35947910E-01,615,5,Inf,-361.00587,-273.25571,630.90114,501.65999
1,0,NaN,.0000000,616,2,Inf,-221.16275,-290.33456,546.54922,317.65603
1,0,NaN,.0000000,617,1,Inf,265.02188,-163.53827,195.20366,-208.60160
1,0,NaN,.0000000,618,2,Inf,454.56936,-203.11602,249.18662,-399.16857
1,0,NaN,.0000000,619,2,Inf,263.16583,-134.82210,200.75201,-287.98984
1,0,NaN,.0000000,620,1,Inf,-143.58366,-149.93841,386.90781,213.73783
1,0,NaN,.0000000,621,2,Inf,-32.206931,-55.365570,197.83440,71.811581
1,0,NaN,.0000000,622,1,Inf,-93.555778,-39.990634,217.74948,135.32845
1,0,NaN,.49368743E-01,623,4,Inf,86.485601,-1.4614765,77.629247,-162.82856
1,0,NaN,.0000000,624,1,Inf,374.07477,-79.526843,106.37649,-423.45906
1,0,NaN,.0000000,625,1,Inf,299.69819,-76.961915,107.71981,-379.21944
1,0,NaN,.0000000,626,1,Inf,435.58064,-108.12306,156.17252,-445.32346
1,0,NaN,.0000000,627,1,Inf,-149.75134,-60.223867,356.85872,202.03602
1,0,NaN,.0000000,628,4,Inf,-523.25163,-176.16364,671.67094,616.26536
1,0,NaN,.0000000,629,2,Inf,-408.46440,-229.45892,653.82593,507.31644
